CORPORATE_IDENTIFICATION_NUMBER,COMPANY_NAME,COMPANY_CLASS,COMPANY_CATEGORY,COMPANY_SUB_CATEGORY,DATE_OF_REGISTRATION,AUTHORIZED_CAPITAL,PAIDUP_CAPITAL,COMPANY_STATUS,PRINCIPAL_BUSINESS_ACTIVITY,REGISTERED_OFFICE_ADDRESS,ROC_CODE
L72976KA2008PTC315980,CONSULTANCY FINANCE PRIVATE LIMITED,Private,Unlimited Company,State Govt company,17/08/2008,28339181,1720930,Active,MANUFACTURING (FOOD PRODUCTS),"C-303, Park Street, Adyar, Karnataka - 478360",ROC-BANGALORE
L39414KA2004PLC870860,TECHNOLOGIES IMPORTS PRIVATE LIMITED,Public,Unlimited Company,State Govt company,21/11/2004,26294178,11145021,Amalgamated,MANUFACTURING (CHEMICALS),"B-202, MG Road, Whitefield, Karnataka - 491889",ROC-BANGALORE
U34665KA2001OPC692928,CONSTRUCTIONS GLOBAL SOLUTIONS OPC PRIVATE LIMITED,Public,Unlimited Company,Non-govt company,19/09/2001,46913826,21708218,Strike Off,MANUFACTURING (CHEMICALS),"A-101, MG Road, Satellite, Karnataka - 423617",ROC-BANGALORE
U58669KA2022PTC341733,MANUFACTURING SOLUTIONS PRIVATE LIMITED,Public,Unlimited Company,Non-govt company,24/07/2022,6435683,17554517,Active,REAL ESTATE ACTIVITIES,"B-202, Park Street, Borivali, Karnataka - 420032",ROC-BANGALORE
L99251KA2004PLC708029,CONSTRUCTIONS CHEMICALS LIMITED,Private,Unlimited Company,State Govt company,18/01/2004,36172724,10644210,Active,WHOLESALE TRADE,"B-202, Anna Salai, Borivali, Karnataka - 426945",ROC-BANGALORE
U27518KA2018OPC332297,SERVICES OPC PRIVATE LIMITED,Public,Company limited by shares,State Govt company,01/09/2018,9987811,18596064,Active,WHOLESALE TRADE,"A-101, MG Road, Satellite, Karnataka - 405781",ROC-BANGALORE
U24824KA2001PLC133517,REALTY LIMITED,Public,Unlimited Company,Non-govt company,12/05/2001,8485224,2769651,Dissolved,RETAIL TRADE,"E-505, MG Road, Satellite, Karnataka - 482125",ROC-BANGALORE
L50144KA2011OPC649583,CHEMICALS PRIVATE LIMITED,Private,Company limited by guarantee,State Govt company,27/01/2011,23373125,3541390,Strike Off,WHOLESALE TRADE,"D-404, Brigade Road, Andheri, Karnataka - 441119",ROC-BANGALORE
U64260KA2006PLC946242,FOODS LIMITED,One Person Company,Company limited by shares,Non-govt company,07/05/2006,23424337,16088237,Active,RETAIL TRADE,"A-101, Park Street, Adyar, Karnataka - 463503",ROC-BANGALORE
L44180KA2002OPC580582,SYSTEMS TECH PRIVATE LIMITED,Private,Company limited by guarantee,State Govt company,24/06/2002,40474797,7896043,Active,EDUCATION,"A-101, MG Road, Borivali, Karnataka - 405908",ROC-BANGALORE
L99558KA2005OPC938301,FOODS CORPORATIONS LIMITED,Public,Company limited by shares,Non-govt company,10/04/2005,10135393,24493119,Amalgamated,MANUFACTURING (CHEMICALS),"D-404, Anna Salai, Satellite, Karnataka - 497006",ROC-BANGALORE
L57446KA2006PTC891310,INTERNATIONAL INDUSTRIES INNOVATIONS LIMITED,One Person Company,Company limited by guarantee,Non-govt company,20/10/2006,18830887,24405010,Under Liquidation,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","E-505, Anna Salai, Adyar, Karnataka - 483878",ROC-BANGALORE
U56189KA2014PTC694254,TECHNOLOGIES CONSTRUCTIONS CONSULTANCY LIMITED,One Person Company,Unlimited Company,State Govt company,21/05/2014,23503143,17927768,Amalgamated,WHOLESALE TRADE,"D-404, Park Street, Adyar, Karnataka - 543736",ROC-BANGALORE
L22701KA2007PLC559760,CHEMICALS EDUCATION OPC PRIVATE LIMITED,Public,Company limited by shares,Non-govt company,27/08/2007,8094781,11274563,Amalgamated,REAL ESTATE ACTIVITIES,"B-202, Link Road, Andheri, Karnataka - 442567",ROC-BANGALORE
L97388KA2023OPC272373,EXPORTS TEXTILES PRIVATE LIMITED,One Person Company,Company limited by guarantee,Non-govt company,23/12/2023,42622530,7665905,Dissolved,REAL ESTATE ACTIVITIES,"A-101, Brigade Road, Adyar, Karnataka - 403507",ROC-BANGALORE
L10948KA2023PTC307349,CONSULTANCY PRIVATE LIMITED,Private,Company limited by shares,State Govt company,18/10/2023,29500241,19089981,Strike Off,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","E-505, MG Road, Andheri, Karnataka - 405546",ROC-BANGALORE
U12190KA2010OPC768428,INDUSTRIES DEVELOPERS OPC PRIVATE LIMITED,Private,Company limited by guarantee,Non-govt company,19/04/2010,32136520,20913610,Under Liquidation,INFORMATION SERVICE ACTIVITIES,"D-404, Anna Salai, Whitefield, Karnataka - 518418",ROC-BANGALORE
U92478KA2021PTC815011,SERVICES INVESTMENTS IMPORTS OPC PRIVATE LIMITED,Private,Company limited by shares,State Govt company,22/12/2021,42259514,22327760,Strike Off,EDUCATION,"B-202, Park Street, Satellite, Karnataka - 426040",ROC-BANGALORE
U73707KA2019PTC562527,ENTERPRISES DEVELOPERS TECH OPC PRIVATE LIMITED,Private,Company limited by guarantee,Non-govt company,09/04/2019,6782748,23240645,Under Liquidation,MANUFACTURING (TEXTILES),"C-303, Brigade Road, Whitefield, Karnataka - 456874",ROC-BANGALORE
L92932KA2013PTC331864,VENTURES INTERNATIONAL ENTERPRISES PRIVATE LIMITED,Public,Company limited by guarantee,Non-govt company,28/05/2013,25480108,1668063,Active,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","A-101, Brigade Road, Adyar, Karnataka - 466048",ROC-BANGALORE
U16662KA2006OPC202732,IMPORTS FOODS REALTY PRIVATE LIMITED,Private,Unlimited Company,Non-govt company,21/01/2006,14945623,9740957,Active,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,"C-303, MG Road, Satellite, Karnataka - 545239",ROC-BANGALORE
L20185KA2015OPC137354,CONSULTANCY ENTERPRISES LIMITED,One Person Company,Company limited by guarantee,State Govt company,29/04/2015,4100292,21523644,Active,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","B-202, Park Street, Andheri, Karnataka - 452259",ROC-BANGALORE
U32195KA2016PLC821862,IMPORTS SERVICES VENTURES PRIVATE LIMITED,Private,Company limited by guarantee,Non-govt company,18/04/2016,36519711,4670584,Active,MANUFACTURING (FOOD PRODUCTS),"D-404, Brigade Road, Whitefield, Karnataka - 462181",ROC-BANGALORE
L76065KA2015PLC270990,CORPORATIONS PRIVATE LIMITED,One Person Company,Company limited by guarantee,State Govt company,22/08/2015,3278175,14992781,Amalgamated,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,"D-404, Link Road, Borivali, Karnataka - 446242",ROC-BANGALORE
L63395KA2002PTC277206,HEALTHCARE PRIVATE LIMITED,Public,Company limited by shares,Non-govt company,25/10/2002,32808418,966409,Under Liquidation,MANUFACTURING (FOOD PRODUCTS),"B-202, Park Street, Borivali, Karnataka - 516211",ROC-BANGALORE
U37703KA2021OPC783653,INNOVATIONS CHEMICALS OPC PRIVATE LIMITED,Public,Company limited by guarantee,State Govt company,13/10/2021,36397510,609220,Amalgamated,ACCOMMODATION AND FOOD SERVICE,"B-202, MG Road, Satellite, Karnataka - 499554",ROC-BANGALORE
L87761KA2015PLC480614,CAPITAL SYSTEMS OPC PRIVATE LIMITED,Private,Company limited by shares,Non-govt company,18/09/2015,35647024,11857325,Active,ACCOMMODATION AND FOOD SERVICE,"B-202, Link Road, Whitefield, Karnataka - 459299",ROC-BANGALORE
U79086KA2017PTC695488,REALTY OPC PRIVATE LIMITED,Public,Company limited by shares,Non-govt company,05/12/2017,38548973,9064410,Strike Off,REAL ESTATE ACTIVITIES,"B-202, MG Road, Satellite, Karnataka - 424358",ROC-BANGALORE
L72145KA2019PTC604633,DEVELOPERS LIMITED,Public,Company limited by guarantee,State Govt company,13/10/2019,13179567,21446761,Amalgamated,WHOLESALE TRADE,"C-303, MG Road, Adyar, Karnataka - 476876",ROC-BANGALORE
U51626KA2021PLC152366,INDUSTRIES PHARMA OPC PRIVATE LIMITED,Public,Company limited by shares,State Govt company,30/04/2021,45345083,24990414,Under Liquidation,HUMAN HEALTH AND SOCIAL WORK,"A-101, Link Road, Satellite, Karnataka - 464015",ROC-BANGALORE
U26418KA2004PTC407025,SOLUTIONS LIMITED,Public,Company limited by guarantee,State Govt company,22/05/2004,38737193,10710884,Dissolved,RETAIL TRADE,"C-303, Park Street, Whitefield, Karnataka - 435912",ROC-BANGALORE
U41370KA2012PTC837965,ENTERPRISES OPC PRIVATE LIMITED,One Person Company,Company limited by guarantee,Non-govt company,16/03/2012,32433252,10181969,Dissolved,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","D-404, Brigade Road, Andheri, Karnataka - 474849",ROC-BANGALORE
L16996KA2017PLC290838,FINANCE TRADING LIMITED,Private,Company limited by shares,State Govt company,01/12/2017,20373720,21129313,Amalgamated,WHOLESALE TRADE,"A-101, Link Road, Andheri, Karnataka - 422701",ROC-BANGALORE
L87522KA2011PLC205371,CHEMICALS OPC PRIVATE LIMITED,Public,Company limited by guarantee,Non-govt company,09/11/2011,3893001,5061308,Active,MANUFACTURING (CHEMICALS),"B-202, Park Street, Satellite, Karnataka - 432864",ROC-BANGALORE
U66921KA2006PLC160215,INTERNATIONAL VENTURES DEVELOPERS LIMITED,One Person Company,Company limited by shares,State Govt company,07/04/2006,46542388,4326653,Dissolved,REAL ESTATE ACTIVITIES,"A-101, MG Road, Satellite, Karnataka - 523150",ROC-BANGALORE
L58117KA2004PLC648533,HEALTHCARE LIMITED,One Person Company,Company limited by guarantee,State Govt company,06/12/2004,11765848,17815852,Active,EDUCATION,"C-303, Anna Salai, Adyar, Karnataka - 477280",ROC-BANGALORE
L85150KA2011PTC734556,HEALTHCARE MANUFACTURING PRIVATE LIMITED,Private,Company limited by shares,Non-govt company,24/10/2011,20083077,15725984,Strike Off,MANUFACTURING (FOOD PRODUCTS),"E-505, Brigade Road, Satellite, Karnataka - 515216",ROC-BANGALORE
U56770KA2004OPC683131,PHARMA INDIA TECH PRIVATE LIMITED,Private,Company limited by shares,State Govt company,12/11/2004,18487169,19515148,Active,MANUFACTURING (CHEMICALS),"A-101, Park Street, Whitefield, Karnataka - 472407",ROC-BANGALORE
U15024KA2018PLC801262,INVESTMENTS INTERNATIONAL CHEMICALS LIMITED,One Person Company,Unlimited Company,State Govt company,27/09/2018,27248516,15793437,Active,COMPUTER PROGRAMMING,"E-505, Brigade Road, Satellite, Karnataka - 548648",ROC-BANGALORE
L27900KA2004PLC959154,HEALTHCARE OPC PRIVATE LIMITED,Private,Company limited by guarantee,State Govt company,27/02/2004,49909609,17825654,Amalgamated,MANUFACTURING (CHEMICALS),"D-404, Anna Salai, Satellite, Karnataka - 440583",ROC-BANGALORE
U80722KA2001PLC177342,HEALTHCARE LIMITED,Public,Company limited by shares,Non-govt company,09/02/2001,25210527,17512274,Under Liquidation,INFORMATION SERVICE ACTIVITIES,"B-202, Anna Salai, Adyar, Karnataka - 403084",ROC-BANGALORE
L29979KA2001OPC523088,PHARMA FINANCE LIMITED,Public,Company limited by guarantee,State Govt company,29/10/2001,27616497,3355388,Active,EDUCATION,"B-202, Anna Salai, Whitefield, Karnataka - 477195",ROC-BANGALORE
L38298KA2016PLC455007,CORPORATIONS INNOVATIONS PRIVATE LIMITED,Private,Company limited by shares,State Govt company,17/12/2016,32975545,14092394,Dissolved,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","B-202, MG Road, Whitefield, Karnataka - 491177",ROC-BANGALORE
L51822KA2021PLC405742,CONSTRUCTIONS PRIVATE LIMITED,Public,Company limited by guarantee,Non-govt company,02/08/2021,7600701,8312750,Dissolved,MANUFACTURING (CHEMICALS),"C-303, Anna Salai, Andheri, Karnataka - 550554",ROC-BANGALORE
U48404KA2020PTC802106,FINANCE LIMITED,Public,Unlimited Company,State Govt company,30/01/2020,36235018,9998855,Active,REAL ESTATE ACTIVITIES,"B-202, MG Road, Satellite, Karnataka - 559339",ROC-BANGALORE
U50227KA2018PLC759603,REALTY SOLUTIONS PRIVATE LIMITED,Public,Company limited by shares,State Govt company,04/06/2018,11138739,3489678,Amalgamated,CONSTRUCTION,"D-404, MG Road, Borivali, Karnataka - 509312",ROC-BANGALORE
U78273KA2019PLC281185,CORPORATIONS SOLUTIONS INNOVATIONS OPC PRIVATE LIMITED,Private,Company limited by guarantee,Non-govt company,15/08/2019,43355361,18745134,Strike Off,WHOLESALE TRADE,"C-303, Link Road, Whitefield, Karnataka - 524094",ROC-BANGALORE
U78659KA2007OPC594223,HEALTHCARE PRIVATE LIMITED,Private,Company limited by guarantee,State Govt company,26/09/2007,1985369,1104623,Strike Off,CONSTRUCTION,"C-303, MG Road, Andheri, Karnataka - 425416",ROC-BANGALORE
L29268KA2002PLC907299,CONSULTANCY OPC PRIVATE LIMITED,Public,Company limited by guarantee,Non-govt company,03/04/2002,34230374,4726084,Dissolved,MANUFACTURING (FOOD PRODUCTS),"A-101, Link Road, Satellite, Karnataka - 462237",ROC-BANGALORE
U13284KA2014PTC271902,TRADING EXPORTS PHARMA LIMITED,Public,Company limited by guarantee,Non-govt company,07/07/2014,25346413,4542539,Under Liquidation,INFORMATION SERVICE ACTIVITIES,"B-202, Anna Salai, Andheri, Karnataka - 460473",ROC-BANGALORE
U90706KA2000PTC713241,TECH ENTERPRISES SYSTEMS LIMITED,Private,Company limited by guarantee,Non-govt company,23/06/2000,27729008,10409425,Active,HUMAN HEALTH AND SOCIAL WORK,"C-303, MG Road, Whitefield, Karnataka - 536053",ROC-BANGALORE
U55629KA2008OPC556681,CORPORATIONS INTERNATIONAL HEALTHCARE OPC PRIVATE LIMITED,One Person Company,Unlimited Company,Non-govt company,10/07/2008,14385320,14018741,Active,MANUFACTURING (CHEMICALS),"C-303, Brigade Road, Adyar, Karnataka - 553349",ROC-BANGALORE
L97038KA2020OPC928437,TEXTILES CONSTRUCTIONS PRIVATE LIMITED,Public,Unlimited Company,Non-govt company,06/02/2020,9181180,23971885,Active,REAL ESTATE ACTIVITIES,"A-101, MG Road, Borivali, Karnataka - 430603",ROC-BANGALORE
U87408KA2017PTC611009,IMPORTS INTERNATIONAL CAPITAL LIMITED,Private,Company limited by shares,Non-govt company,08/10/2017,15964371,15944560,Active,MANUFACTURING (TEXTILES),"E-505, MG Road, Andheri, Karnataka - 542685",ROC-BANGALORE
U26818KA2024PTC772257,SOLUTIONS INDUSTRIES SYSTEMS LIMITED,Public,Company limited by guarantee,State Govt company,04/06/2024,31810939,2075284,Strike Off,RETAIL TRADE,"D-404, Link Road, Andheri, Karnataka - 414093",ROC-BANGALORE
U74176KA2012OPC256132,VENTURES DEVELOPERS CONSTRUCTIONS PRIVATE LIMITED,Private,Company limited by guarantee,Non-govt company,30/07/2012,49332858,21817735,Strike Off,EDUCATION,"A-101, Park Street, Whitefield, Karnataka - 542662",ROC-BANGALORE
U62418KA2013PTC673318,DEVELOPERS OPC PRIVATE LIMITED,One Person Company,Company limited by guarantee,Non-govt company,29/05/2013,21937133,8816740,Active,RETAIL TRADE,"B-202, Park Street, Satellite, Karnataka - 531004",ROC-BANGALORE
L31818KA2012PLC434807,MANUFACTURING SERVICES TRADING OPC PRIVATE LIMITED,Public,Company limited by guarantee,State Govt company,21/02/2012,32146580,24910532,Active,MANUFACTURING (FOOD PRODUCTS),"B-202, Link Road, Andheri, Karnataka - 535670",ROC-BANGALORE
L88192KA2006PTC182638,INDIA PRIVATE LIMITED,Public,Unlimited Company,Non-govt company,01/09/2006,39778988,17967381,Active,INFORMATION SERVICE ACTIVITIES,"A-101, Link Road, Satellite, Karnataka - 539787",ROC-BANGALORE
U66411KA2014OPC539344,ENTERPRISES LIMITED,Public,Unlimited Company,State Govt company,19/07/2014,40116214,21359876,Active,EDUCATION,"D-404, Link Road, Borivali, Karnataka - 431168",ROC-BANGALORE
U12328KA2000PLC207483,HEALTHCARE PRIVATE LIMITED,Public,Company limited by guarantee,State Govt company,14/06/2000,25128735,5851058,Active,MANUFACTURING (FOOD PRODUCTS),"A-101, Brigade Road, Andheri, Karnataka - 427376",ROC-BANGALORE
U90413KA2004PLC510162,EDUCATION OPC PRIVATE LIMITED,Private,Company limited by guarantee,State Govt company,12/07/2004,27400295,6832696,Under Liquidation,WHOLESALE TRADE,"C-303, MG Road, Satellite, Karnataka - 494707",ROC-BANGALORE
L75583KA2006OPC503465,INNOVATIONS EDUCATION PRIVATE LIMITED,One Person Company,Unlimited Company,Non-govt company,12/10/2006,11583045,3338484,Under Liquidation,CONSTRUCTION,"C-303, Park Street, Adyar, Karnataka - 469554",ROC-BANGALORE
L65980KA2000OPC303168,INDUSTRIES LIMITED,Private,Company limited by guarantee,Non-govt company,16/02/2000,47409280,23341250,Active,WHOLESALE TRADE,"C-303, MG Road, Andheri, Karnataka - 499491",ROC-BANGALORE
L67789KA2020OPC942197,ENTERPRISES CORPORATIONS INDUSTRIES OPC PRIVATE LIMITED,Public,Unlimited Company,State Govt company,03/10/2020,5291675,3723315,Active,MANUFACTURING (FOOD PRODUCTS),"A-101, Link Road, Borivali, Karnataka - 464354",ROC-BANGALORE
L10598KA2011PTC162651,TRADING OPC PRIVATE LIMITED,One Person Company,Company limited by guarantee,State Govt company,16/12/2011,31357661,11700382,Amalgamated,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","D-404, Park Street, Andheri, Karnataka - 551266",ROC-BANGALORE
L30848KA2016PTC712657,ENTERPRISES VENTURES CORPORATIONS OPC PRIVATE LIMITED,Private,Company limited by shares,Non-govt company,10/09/2016,9138898,5027793,Strike Off,RETAIL TRADE,"D-404, MG Road, Borivali, Karnataka - 478173",ROC-BANGALORE
L13971KA2002PTC539518,SOLUTIONS PRIVATE LIMITED,One Person Company,Company limited by guarantee,State Govt company,05/06/2002,44820591,18709906,Strike Off,MANUFACTURING (TEXTILES),"B-202, Brigade Road, Satellite, Karnataka - 508197",ROC-BANGALORE
U12497KA2005PTC798389,CONSULTANCY OPC PRIVATE LIMITED,Public,Unlimited Company,State Govt company,10/02/2005,3440973,7342250,Active,EDUCATION,"B-202, Link Road, Andheri, Karnataka - 525237",ROC-BANGALORE
U27734KA2022OPC923564,MANUFACTURING DEVELOPERS SYSTEMS OPC PRIVATE LIMITED,Private,Unlimited Company,Non-govt company,20/09/2022,8085456,21559565,Dissolved,HUMAN HEALTH AND SOCIAL WORK,"C-303, Link Road, Borivali, Karnataka - 520346",ROC-BANGALORE
U21616KA2006PLC187896,FINANCE PRIVATE LIMITED,Public,Company limited by shares,State Govt company,19/09/2006,42839615,3359113,Amalgamated,WHOLESALE TRADE,"B-202, Link Road, Andheri, Karnataka - 444143",ROC-BANGALORE
U79297KA2001PTC922567,MANUFACTURING HEALTHCARE PRIVATE LIMITED,Public,Unlimited Company,Non-govt company,11/02/2001,34013156,16703059,Strike Off,REAL ESTATE ACTIVITIES,"D-404, Brigade Road, Whitefield, Karnataka - 412654",ROC-BANGALORE
U20154KA2016PTC629891,CONSULTANCY OPC PRIVATE LIMITED,Private,Unlimited Company,Non-govt company,01/09/2016,49323832,19374841,Dissolved,RETAIL TRADE,"A-101, Brigade Road, Adyar, Karnataka - 514621",ROC-BANGALORE
U46312KA2008OPC503645,EXPORTS SERVICES TECHNOLOGIES OPC PRIVATE LIMITED,Public,Company limited by shares,State Govt company,21/12/2008,30152207,10269438,Active,CONSTRUCTION,"B-202, Anna Salai, Whitefield, Karnataka - 463997",ROC-BANGALORE
L24145KA2005PLC862788,TRADING INDIA OPC PRIVATE LIMITED,Private,Company limited by guarantee,State Govt company,29/10/2005,19231668,11722462,Amalgamated,EDUCATION,"E-505, MG Road, Andheri, Karnataka - 408341",ROC-BANGALORE
L32834KA2019PTC572239,INDIA LIMITED,One Person Company,Company limited by guarantee,State Govt company,18/05/2019,17465119,5889428,Active,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,"B-202, Park Street, Whitefield, Karnataka - 455438",ROC-BANGALORE
L65426KA2004OPC729674,MANUFACTURING PRIVATE LIMITED,Public,Unlimited Company,Non-govt company,05/02/2004,28550683,14600737,Dissolved,FINANCIAL SERVICE ACTIVITIES,"A-101, Link Road, Satellite, Karnataka - 435357",ROC-BANGALORE
L18645KA2005PTC972021,TECHNOLOGIES PRIVATE LIMITED,Private,Company limited by guarantee,Non-govt company,18/05/2005,18151381,4232329,Active,FINANCIAL SERVICE ACTIVITIES,"A-101, MG Road, Andheri, Karnataka - 407588",ROC-BANGALORE
U79083KA2011OPC295552,CORPORATIONS OPC PRIVATE LIMITED,Public,Company limited by guarantee,Non-govt company,28/07/2011,683311,18766919,Strike Off,WHOLESALE TRADE,"D-404, MG Road, Whitefield, Karnataka - 490790",ROC-BANGALORE
L76408KA2014PLC448850,TECH INDIA PRIVATE LIMITED,One Person Company,Company limited by shares,State Govt company,04/05/2014,7801602,4732148,Active,RETAIL TRADE,"C-303, Link Road, Andheri, Karnataka - 443096",ROC-BANGALORE
U75073KA2018PTC459737,SYSTEMS TECHNOLOGIES VENTURES OPC PRIVATE LIMITED,One Person Company,Company limited by shares,Non-govt company,04/03/2018,17194215,19185827,Amalgamated,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","C-303, Link Road, Andheri, Karnataka - 467877",ROC-BANGALORE
L36781KA2012PLC428586,CORPORATIONS IMPORTS LIMITED,One Person Company,Unlimited Company,Non-govt company,07/09/2012,24056294,2185404,Strike Off,REAL ESTATE ACTIVITIES,"E-505, MG Road, Borivali, Karnataka - 459764",ROC-BANGALORE
L36045KA2004PTC180246,FINANCE EDUCATION LIMITED,Public,Company limited by shares,State Govt company,15/04/2004,44010065,10291017,Active,MANUFACTURING (CHEMICALS),"D-404, Anna Salai, Andheri, Karnataka - 425591",ROC-BANGALORE
U48011KA2016OPC703801,DEVELOPERS VENTURES PRIVATE LIMITED,Public,Company limited by shares,State Govt company,27/04/2016,32015596,13528527,Amalgamated,WHOLESALE TRADE,"D-404, MG Road, Borivali, Karnataka - 423498",ROC-BANGALORE
L49479KA2018OPC919662,TEXTILES PRIVATE LIMITED,Private,Company limited by shares,State Govt company,05/07/2018,23864774,13751578,Under Liquidation,CONSTRUCTION,"D-404, MG Road, Adyar, Karnataka - 489697",ROC-BANGALORE
L79664KA2019PTC567368,CHEMICALS GLOBAL LIMITED,One Person Company,Unlimited Company,Non-govt company,02/02/2019,30368257,8586223,Under Liquidation,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","C-303, Brigade Road, Andheri, Karnataka - 442658",ROC-BANGALORE
L99625KA2015PLC269315,CONSTRUCTIONS SOLUTIONS IMPORTS PRIVATE LIMITED,One Person Company,Unlimited Company,Non-govt company,27/09/2015,31804990,21676781,Dissolved,ACCOMMODATION AND FOOD SERVICE,"B-202, Brigade Road, Andheri, Karnataka - 407756",ROC-BANGALORE
