ROC_CODE,CIN,PRINCIPAL_BUSINESS_ACTIVITY,STATE,COMPANY_SUB_CATEGORY,AUTHORIZED_CAPITAL,COMPANY_NAME,REGISTERED_OFFICE_ADDRESS,PAIDUP_CAPITAL,COMPANY_CATEGORY,DATE_OF_INCORPORATION,COMPANY_CLASS,COMPANY_STATUS,DATA_QUALITY_SCORE,LAST_UPDATED,RECORD_ID,INTEGRATION_DATE,SOURCE
ROC-BANGALORE,U20737KA2018PTC847124,RETAIL TRADE,Karnataka,Non-govt company,38512643.0,CONSULTANCY EDUCATION SYSTEMS OPC PRIVATE LIMITED,"A-101, MG Road, Borivali, Karnataka - 438425",5429657.0,Company limited by guarantee,2018-10-08,Public,DISSOLVED,1.0,2025-10-19 09:59:14.998466,086f95b816,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U33818KA2008OPC594310,REAL ESTATE ACTIVITIES,Karnataka,Non-govt company,3663841.0,INVESTMENTS ENTERPRISES LIMITED,"E-505, Park Street, Adyar, Karnataka - 407795",3170671.0,Company limited by shares,2008-12-01,One Person Company,DISSOLVED,1.0,2025-10-19 09:59:14.998466,b414f1a4ab,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U66880KA2001OPC215861,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,Karnataka,State Govt company,41865659.0,CAPITAL PRIVATE LIMITED,"B-202, Anna Salai, Adyar, Karnataka - 417804",746301.0,Unlimited Company,2001-02-24,Private,ACTIVE,1.0,2025-10-19 09:59:14.998466,d04b8d7684,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L52468KA2009PLC886730,HUMAN HEALTH AND SOCIAL WORK,Karnataka,Non-govt company,2588715.0,EXPORTS HEALTHCARE CONSULTANCY PRIVATE LIMITED,"D-404, MG Road, Whitefield, Karnataka - 479494",9561460.0,Unlimited Company,2009-11-24,One Person Company,DISSOLVED,1.0,2025-10-19 09:59:14.998466,a36ceb18e0,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L91783KA2015OPC782837,REAL ESTATE ACTIVITIES,Karnataka,State Govt company,40230428.0,PHARMA INDIA SERVICES PRIVATE LIMITED,"E-505, Park Street, Andheri, Karnataka - 482786",5959678.0,Unlimited Company,2015-07-30,Private,ACTIVE,1.0,2025-10-19 09:59:14.998466,55c196a6ce,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L96974KA2003OPC134542,ACCOMMODATION AND FOOD SERVICE,Karnataka,State Govt company,44756454.0,INTERNATIONAL PRIVATE LIMITED,"D-404, Link Road, Andheri, Karnataka - 514779",15755093.0,Company limited by shares,2003-11-04,Private,AMALGAMATED,1.0,2025-10-19 09:59:14.998466,82f729c698,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L38466KA2024PTC792652,EDUCATION,Karnataka,Non-govt company,29650059.0,VENTURES TEXTILES PRIVATE LIMITED,"B-202, Link Road, Andheri, Karnataka - 485948",18574849.0,Company limited by shares,2024-08-15,Public,ACTIVE,1.0,2025-10-19 09:59:14.998466,b074132f8d,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L26431KA2013PLC418500,REAL ESTATE ACTIVITIES,Karnataka,Non-govt company,43360396.0,CONSULTANCY SYSTEMS PRIVATE LIMITED,"A-101, Park Street, Borivali, Karnataka - 421544",5688128.0,Company limited by guarantee,2013-03-11,Public,DISSOLVED,1.0,2025-10-19 09:59:14.998466,b5205f78ce,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U59016KA2005OPC158058,HUMAN HEALTH AND SOCIAL WORK,Karnataka,State Govt company,18093632.0,GLOBAL PRIVATE LIMITED,"B-202, Link Road, Satellite, Karnataka - 484829",4753551.0,Unlimited Company,2005-12-21,Private,STRIKE OFF,1.0,2025-10-19 09:59:14.998466,022e427378,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U34899KA2009PTC462164,COMPUTER PROGRAMMING,Karnataka,Non-govt company,39603027.0,TRADING FINANCE INTERNATIONAL PRIVATE LIMITED,"D-404, Brigade Road, Adyar, Karnataka - 535000",10996367.0,Unlimited Company,2009-11-08,Public,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.998466,ff1ce6bc4a,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L53242KA2023OPC650088,COMPUTER PROGRAMMING,Karnataka,State Govt company,2297856.0,HEALTHCARE CAPITAL INTERNATIONAL PRIVATE LIMITED,"A-101, Anna Salai, Andheri, Karnataka - 441905",24686256.0,Unlimited Company,2023-03-01,Private,ACTIVE,1.0,2025-10-19 09:59:14.998466,031ea3534e,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U93868KA2024OPC190946,COMPUTER PROGRAMMING,Karnataka,State Govt company,12882320.0,MANUFACTURING INDIA OPC PRIVATE LIMITED,"D-404, Brigade Road, Adyar, Karnataka - 486524",15190616.0,Unlimited Company,2024-11-15,One Person Company,AMALGAMATED,1.0,2025-10-19 09:59:14.998466,f4be235266,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U29082KA2005PLC190153,REAL ESTATE ACTIVITIES,Karnataka,Non-govt company,4494042.0,CAPITAL SOLUTIONS PRIVATE LIMITED,"A-101, Park Street, Whitefield, Karnataka - 528621",24693991.0,Company limited by guarantee,2005-01-05,One Person Company,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.998466,92e57da8ce,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U22634KA2005PLC120429,FINANCIAL SERVICE ACTIVITIES,Karnataka,Non-govt company,19985223.0,CORPORATIONS INDUSTRIES LIMITED,"E-505, Anna Salai, Borivali, Karnataka - 423619",15042880.0,Unlimited Company,2005-07-27,Private,ACTIVE,1.0,2025-10-19 09:59:14.998466,275d387418,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L87511KA2003PTC783250,FINANCIAL SERVICE ACTIVITIES,Karnataka,State Govt company,35118051.0,ENTERPRISES OPC PRIVATE LIMITED,"B-202, Link Road, Borivali, Karnataka - 408788",15692277.0,Company limited by guarantee,2003-01-12,Public,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.998466,ed1e3a30ce,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U88101KA2021PTC772072,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Karnataka,State Govt company,21731324.0,REALTY PRIVATE LIMITED,"C-303, MG Road, Andheri, Karnataka - 500761",17094691.0,Unlimited Company,2021-05-15,Public,ACTIVE,1.0,2025-10-19 09:59:14.998466,212b39035a,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U20149KA2003PLC323433,HUMAN HEALTH AND SOCIAL WORK,Karnataka,State Govt company,31247179.0,TEXTILES OPC PRIVATE LIMITED,"B-202, MG Road, Whitefield, Karnataka - 468314",11578774.0,Unlimited Company,2003-06-15,One Person Company,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.998466,cc3ffbe4da,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U45444KA2010OPC381734,FINANCIAL SERVICE ACTIVITIES,Karnataka,Non-govt company,10972031.0,INTERNATIONAL PRIVATE LIMITED,"A-101, Link Road, Adyar, Karnataka - 426109",6943543.0,Company limited by shares,2010-01-07,One Person Company,STRIKE OFF,1.0,2025-10-19 09:59:14.998466,4aaf9ed08b,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U21641KA2006PLC512357,EDUCATION,Karnataka,Non-govt company,13226429.0,GLOBAL INVESTMENTS CONSULTANCY OPC PRIVATE LIMITED,"A-101, MG Road, Borivali, Karnataka - 438963",1402639.0,Company limited by shares,2006-12-15,Public,AMALGAMATED,1.0,2025-10-19 09:59:14.998466,6a0cba634d,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L95978KA2023OPC273135,CONSTRUCTION,Karnataka,State Govt company,12384354.0,CONSULTANCY LIMITED,"E-505, Link Road, Whitefield, Karnataka - 537524",13404105.0,Unlimited Company,2023-03-08,One Person Company,STRIKE OFF,1.0,2025-10-19 09:59:14.998466,2bdfa250cd,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U97346KA2016PTC327474,ACCOMMODATION AND FOOD SERVICE,Karnataka,Non-govt company,35782324.0,FINANCE INDIA OPC PRIVATE LIMITED,"C-303, Brigade Road, Whitefield, Karnataka - 451769",5673716.0,Company limited by guarantee,2016-05-01,Public,ACTIVE,1.0,2025-10-19 09:59:14.998466,5a7424f781,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U35171KA2015OPC323195,MANUFACTURING (TEXTILES),Karnataka,Non-govt company,44514260.0,PHARMA CAPITAL IMPORTS LIMITED,"D-404, Park Street, Andheri, Karnataka - 524122",11174571.0,Company limited by guarantee,2015-08-09,Private,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.998466,7ad696a320,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L86471KA2000PTC896204,MANUFACTURING (FOOD PRODUCTS),Karnataka,Non-govt company,24823868.0,TRADING SOLUTIONS PRIVATE LIMITED,"A-101, Anna Salai, Adyar, Karnataka - 401243",13926380.0,Unlimited Company,2000-02-13,Public,AMALGAMATED,1.0,2025-10-19 09:59:14.998466,1436d2e9ab,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U64797KA2003PTC628775,INFORMATION SERVICE ACTIVITIES,Karnataka,State Govt company,8806211.0,FINANCE CONSTRUCTIONS OPC PRIVATE LIMITED,"C-303, MG Road, Borivali, Karnataka - 523851",20381526.0,Company limited by shares,2003-04-18,Public,DISSOLVED,1.0,2025-10-19 09:59:14.998466,c2221041ac,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L45326KA2011PLC512264,WHOLESALE TRADE,Karnataka,Non-govt company,24103306.0,INDIA ENTERPRISES INDUSTRIES LIMITED,"C-303, Brigade Road, Adyar, Karnataka - 524511",15804634.0,Unlimited Company,2011-09-24,One Person Company,DISSOLVED,1.0,2025-10-19 09:59:14.998466,da34ac3274,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L49810KA2014OPC885957,MANUFACTURING (FOOD PRODUCTS),Karnataka,State Govt company,2125936.0,CONSTRUCTIONS INVESTMENTS VENTURES LIMITED,"C-303, Brigade Road, Adyar, Karnataka - 401780",23272000.0,Company limited by shares,2014-04-18,One Person Company,ACTIVE,1.0,2025-10-19 09:59:14.998466,91b8bb76e4,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L76459KA2007PTC689156,MANUFACTURING (CHEMICALS),Karnataka,State Govt company,42762005.0,PHARMA CORPORATIONS OPC PRIVATE LIMITED,"A-101, Link Road, Andheri, Karnataka - 530596",20242099.0,Company limited by shares,2007-05-28,Private,DISSOLVED,1.0,2025-10-19 09:59:14.998466,da26a52edf,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U25139KA2006PLC402318,MANUFACTURING (CHEMICALS),Karnataka,State Govt company,16212261.0,EXPORTS FINANCE OPC PRIVATE LIMITED,"B-202, Park Street, Andheri, Karnataka - 506482",790518.0,Unlimited Company,2006-08-07,One Person Company,AMALGAMATED,1.0,2025-10-19 09:59:14.998466,91ee90ac3c,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U13154KA2007PLC468693,MANUFACTURING (TEXTILES),Karnataka,State Govt company,44811185.0,CHEMICALS PRIVATE LIMITED,"C-303, Park Street, Adyar, Karnataka - 458945",21424217.0,Company limited by shares,2007-06-05,Private,ACTIVE,1.0,2025-10-19 09:59:14.998466,2872a0d749,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U76329KA2015OPC897520,INFORMATION SERVICE ACTIVITIES,Karnataka,State Govt company,13141664.0,CHEMICALS MANUFACTURING REALTY OPC PRIVATE LIMITED,"E-505, Link Road, Borivali, Karnataka - 510981",1322045.0,Unlimited Company,2015-02-15,Private,AMALGAMATED,1.0,2025-10-19 09:59:14.998466,c488316c62,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U53568KA2009PTC987768,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Karnataka,Non-govt company,35357877.0,VENTURES INNOVATIONS INDIA PRIVATE LIMITED,"D-404, MG Road, Andheri, Karnataka - 508984",8703364.0,Company limited by shares,2009-08-26,Public,STRIKE OFF,1.0,2025-10-19 09:59:14.998466,85fff6ae04,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U75115KA2008PTC880280,MANUFACTURING (CHEMICALS),Karnataka,State Govt company,30200387.0,EXPORTS FINANCE VENTURES PRIVATE LIMITED,"A-101, Link Road, Whitefield, Karnataka - 414359",15530252.0,Company limited by guarantee,2008-02-20,One Person Company,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.998466,456a8a36f6,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L27888KA2012PLC648055,MANUFACTURING (FOOD PRODUCTS),Karnataka,Non-govt company,27620419.0,SERVICES HEALTHCARE DEVELOPERS OPC PRIVATE LIMITED,"A-101, Brigade Road, Borivali, Karnataka - 501560",14634977.0,Company limited by shares,2012-04-27,One Person Company,ACTIVE,1.0,2025-10-19 09:59:14.998466,9d96b3f666,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U29821KA2002PLC105981,CONSTRUCTION,Karnataka,Non-govt company,28539891.0,TECHNOLOGIES SOLUTIONS INTERNATIONAL OPC PRIVATE LIMITED,"D-404, MG Road, Satellite, Karnataka - 548081",5120196.0,Company limited by shares,2002-09-28,Private,AMALGAMATED,1.0,2025-10-19 09:59:14.998466,59cf725ca2,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U24309KA2015PLC182157,HUMAN HEALTH AND SOCIAL WORK,Karnataka,Non-govt company,38210040.0,SOLUTIONS GLOBAL INTERNATIONAL LIMITED,"A-101, Link Road, Adyar, Karnataka - 444799",9855000.0,Company limited by guarantee,2015-05-20,Private,STRIKE OFF,1.0,2025-10-19 09:59:14.998466,6a825aa634,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L21433KA2019OPC793889,REAL ESTATE ACTIVITIES,Karnataka,Non-govt company,6331672.0,IMPORTS ENTERPRISES OPC PRIVATE LIMITED,"E-505, Anna Salai, Andheri, Karnataka - 427648",4989555.0,Company limited by shares,2019-09-20,Public,DISSOLVED,1.0,2025-10-19 09:59:14.998466,45726997cf,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U11659KA2001OPC529828,INFORMATION SERVICE ACTIVITIES,Karnataka,State Govt company,4825896.0,SERVICES OPC PRIVATE LIMITED,"C-303, Park Street, Borivali, Karnataka - 474975",15574583.0,Unlimited Company,2001-12-21,Public,ACTIVE,1.0,2025-10-19 09:59:14.998466,eabcfd0414,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U30918KA2024PTC381636,CONSTRUCTION,Karnataka,Non-govt company,10196355.0,PHARMA PRIVATE LIMITED,"B-202, Link Road, Whitefield, Karnataka - 456989",19999109.0,Company limited by guarantee,2024-02-15,Private,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.998466,f2d798444f,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L57319KA2016PTC517497,COMPUTER PROGRAMMING,Karnataka,Non-govt company,33066713.0,INTERNATIONAL TRADING ENTERPRISES LIMITED,"D-404, MG Road, Andheri, Karnataka - 526601",2671974.0,Company limited by shares,2016-12-07,Private,AMALGAMATED,1.0,2025-10-19 09:59:14.998466,1eb3851942,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U31114KA2019PLC960725,EDUCATION,Karnataka,State Govt company,42565530.0,CHEMICALS TECHNOLOGIES LIMITED,"C-303, MG Road, Satellite, Karnataka - 513810",23536245.0,Unlimited Company,2019-11-08,Public,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.998466,65205209d5,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L68418KA2019PTC891264,MANUFACTURING (CHEMICALS),Karnataka,State Govt company,5448991.0,CAPITAL CONSTRUCTIONS OPC PRIVATE LIMITED,"C-303, Park Street, Andheri, Karnataka - 487065",14506076.0,Unlimited Company,2019-01-21,One Person Company,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.998466,a0dbf587fe,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L93016KA2008PTC541159,RETAIL TRADE,Karnataka,State Govt company,46201984.0,CONSULTANCY HEALTHCARE PRIVATE LIMITED,"E-505, MG Road, Andheri, Karnataka - 449883",15858807.0,Company limited by guarantee,2008-03-26,Private,ACTIVE,1.0,2025-10-19 09:59:14.998466,3b72ae8cf6,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U11301KA2007PTC669072,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,Karnataka,Non-govt company,14011385.0,CONSULTANCY LIMITED,"E-505, Anna Salai, Adyar, Karnataka - 426515",2677589.0,Unlimited Company,2007-10-14,Private,STRIKE OFF,1.0,2025-10-19 09:59:14.998466,f4e106f2fe,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U36615KA2019OPC441205,RETAIL TRADE,Karnataka,Non-govt company,43939279.0,SYSTEMS INDIA PRIVATE LIMITED,"D-404, MG Road, Adyar, Karnataka - 494009",5370341.0,Unlimited Company,2019-04-01,One Person Company,AMALGAMATED,1.0,2025-10-19 09:59:14.998466,e5cbb5a849,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L49318KA2008PTC422915,MANUFACTURING (TEXTILES),Karnataka,Non-govt company,8963229.0,IMPORTS ENTERPRISES EDUCATION LIMITED,"B-202, Park Street, Borivali, Karnataka - 545280",18273890.0,Company limited by shares,2008-01-20,One Person Company,DISSOLVED,1.0,2025-10-19 09:59:14.998466,53f386281d,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L36949KA2011OPC161834,CONSTRUCTION,Karnataka,Non-govt company,9406235.0,SOLUTIONS ENTERPRISES PRIVATE LIMITED,"B-202, MG Road, Whitefield, Karnataka - 526041",18867041.0,Company limited by guarantee,2011-06-09,Public,ACTIVE,1.0,2025-10-19 09:59:14.998466,d7c11e0ecf,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U81527KA2021PTC853182,MANUFACTURING (CHEMICALS),Karnataka,Non-govt company,36649566.0,DEVELOPERS CONSULTANCY PRIVATE LIMITED,"A-101, MG Road, Borivali, Karnataka - 408949",23521200.0,Unlimited Company,2021-08-07,One Person Company,DISSOLVED,1.0,2025-10-19 09:59:14.998466,c5de34840a,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L22738KA2007PLC672883,INFORMATION SERVICE ACTIVITIES,Karnataka,Non-govt company,36185056.0,CORPORATIONS FOODS LIMITED,"E-505, Anna Salai, Satellite, Karnataka - 558877",9728216.0,Company limited by guarantee,2007-10-17,Public,ACTIVE,1.0,2025-10-19 09:59:14.998466,26820f5b24,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U73444KA2017OPC320487,CONSTRUCTION,Karnataka,State Govt company,49649099.0,HEALTHCARE INTERNATIONAL TRADING OPC PRIVATE LIMITED,"C-303, Anna Salai, Satellite, Karnataka - 426832",24890338.0,Company limited by guarantee,2017-10-04,Public,DISSOLVED,1.0,2025-10-19 09:59:14.998466,effb39bd9a,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L32558KA2005PTC245659,FINANCIAL SERVICE ACTIVITIES,Karnataka,Non-govt company,17326325.0,TEXTILES CONSULTANCY MANUFACTURING LIMITED,"A-101, Anna Salai, Adyar, Karnataka - 493985",4818000.0,Unlimited Company,2005-11-02,Private,DISSOLVED,1.0,2025-10-19 09:59:14.998466,983f8cc4f0,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L72976KA2008PTC315980,MANUFACTURING (FOOD PRODUCTS),Karnataka,State Govt company,28339181.0,CONSULTANCY FINANCE PRIVATE LIMITED,"C-303, Park Street, Adyar, Karnataka - 478360",1720930.0,Unlimited Company,2008-08-17,Private,ACTIVE,1.0,2025-10-19 09:59:14.998466,9122c91e20,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L39414KA2004PLC870860,MANUFACTURING (CHEMICALS),Karnataka,State Govt company,26294178.0,TECHNOLOGIES IMPORTS PRIVATE LIMITED,"B-202, MG Road, Whitefield, Karnataka - 491889",11145021.0,Unlimited Company,2004-11-21,Public,AMALGAMATED,1.0,2025-10-19 09:59:14.998466,db3f5be381,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U34665KA2001OPC692928,MANUFACTURING (CHEMICALS),Karnataka,Non-govt company,46913826.0,CONSTRUCTIONS GLOBAL SOLUTIONS OPC PRIVATE LIMITED,"A-101, MG Road, Satellite, Karnataka - 423617",21708218.0,Unlimited Company,2001-09-19,Public,STRIKE OFF,1.0,2025-10-19 09:59:14.998466,70682a066c,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U58669KA2022PTC341733,REAL ESTATE ACTIVITIES,Karnataka,Non-govt company,6435683.0,MANUFACTURING SOLUTIONS PRIVATE LIMITED,"B-202, Park Street, Borivali, Karnataka - 420032",17554517.0,Unlimited Company,2022-07-24,Public,ACTIVE,1.0,2025-10-19 09:59:14.998466,9612f84ba6,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L99251KA2004PLC708029,WHOLESALE TRADE,Karnataka,State Govt company,36172724.0,CONSTRUCTIONS CHEMICALS LIMITED,"B-202, Anna Salai, Borivali, Karnataka - 426945",10644210.0,Unlimited Company,2004-01-18,Private,ACTIVE,1.0,2025-10-19 09:59:14.998466,2b8d87c220,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U27518KA2018OPC332297,WHOLESALE TRADE,Karnataka,State Govt company,9987811.0,SERVICES OPC PRIVATE LIMITED,"A-101, MG Road, Satellite, Karnataka - 405781",18596064.0,Company limited by shares,2018-09-01,Public,ACTIVE,1.0,2025-10-19 09:59:14.998466,ded54a7c83,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U24824KA2001PLC133517,RETAIL TRADE,Karnataka,Non-govt company,8485224.0,REALTY LIMITED,"E-505, MG Road, Satellite, Karnataka - 482125",2769651.0,Unlimited Company,2001-05-12,Public,DISSOLVED,1.0,2025-10-19 09:59:14.998466,b7fa73bc21,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L50144KA2011OPC649583,WHOLESALE TRADE,Karnataka,State Govt company,23373125.0,CHEMICALS PRIVATE LIMITED,"D-404, Brigade Road, Andheri, Karnataka - 441119",3541390.0,Company limited by guarantee,2011-01-27,Private,STRIKE OFF,1.0,2025-10-19 09:59:14.998466,d945d6d70c,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U64260KA2006PLC946242,RETAIL TRADE,Karnataka,Non-govt company,23424337.0,FOODS LIMITED,"A-101, Park Street, Adyar, Karnataka - 463503",16088237.0,Company limited by shares,2006-05-07,One Person Company,ACTIVE,1.0,2025-10-19 09:59:14.998466,2b317f67e1,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L44180KA2002OPC580582,EDUCATION,Karnataka,State Govt company,40474797.0,SYSTEMS TECH PRIVATE LIMITED,"A-101, MG Road, Borivali, Karnataka - 405908",7896043.0,Company limited by guarantee,2002-06-24,Private,ACTIVE,1.0,2025-10-19 09:59:14.998466,b410bda510,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L99558KA2005OPC938301,MANUFACTURING (CHEMICALS),Karnataka,Non-govt company,10135393.0,FOODS CORPORATIONS LIMITED,"D-404, Anna Salai, Satellite, Karnataka - 497006",24493119.0,Company limited by shares,2005-04-10,Public,AMALGAMATED,1.0,2025-10-19 09:59:14.998466,cad2ffb8a8,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L57446KA2006PTC891310,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Karnataka,Non-govt company,18830887.0,INTERNATIONAL INDUSTRIES INNOVATIONS LIMITED,"E-505, Anna Salai, Adyar, Karnataka - 483878",24405010.0,Company limited by guarantee,2006-10-20,One Person Company,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.998466,3c5ce69063,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U56189KA2014PTC694254,WHOLESALE TRADE,Karnataka,State Govt company,23503143.0,TECHNOLOGIES CONSTRUCTIONS CONSULTANCY LIMITED,"D-404, Park Street, Adyar, Karnataka - 543736",17927768.0,Unlimited Company,2014-05-21,One Person Company,AMALGAMATED,1.0,2025-10-19 09:59:14.998466,81dcd1e9a4,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L22701KA2007PLC559760,REAL ESTATE ACTIVITIES,Karnataka,Non-govt company,8094781.0,CHEMICALS EDUCATION OPC PRIVATE LIMITED,"B-202, Link Road, Andheri, Karnataka - 442567",11274563.0,Company limited by shares,2007-08-27,Public,AMALGAMATED,1.0,2025-10-19 09:59:14.998466,0f3f5e0ad7,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L97388KA2023OPC272373,REAL ESTATE ACTIVITIES,Karnataka,Non-govt company,42622530.0,EXPORTS TEXTILES PRIVATE LIMITED,"A-101, Brigade Road, Adyar, Karnataka - 403507",7665905.0,Company limited by guarantee,2023-12-23,One Person Company,DISSOLVED,1.0,2025-10-19 09:59:14.998466,5b7464a98e,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,L10948KA2023PTC307349,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Karnataka,State Govt company,29500241.0,CONSULTANCY PRIVATE LIMITED,"E-505, MG Road, Andheri, Karnataka - 405546",19089981.0,Company limited by shares,2023-10-18,Private,STRIKE OFF,1.0,2025-10-19 09:59:14.998466,80640ba6a4,2025-10-19 09:59:15.005901,MCA_MASTER
ROC-BANGALORE,U12190KA2010OPC768428,INFORMATION SERVICE ACTIVITIES,Karnataka,Non-govt company,32136520.0,INDUSTRIES DEVELOPERS OPC PRIVATE LIMITED,"D-404, Anna Salai, Whitefield, Karnataka - 518418",20913610.0,Company limited by guarantee,2010-04-19,Private,UNDER LIQUIDATION,1.0,2025-10-19 09:59:14.998466,49478ac466,2025-10-19 09:59:15.005901,MCA_MASTER
